College Code,College Name,District,Branch Code,Branch Name,Cutoff OC,Cutoff MBC,Rank OC,Rank MBC
2772,"C M S College of Engineering and Technology, Appachigoundenpathy, Kumittipathi Post, Coimbatore District 641032",Coimbatore,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,107.5,82,127649,154041
2776,"R V S Technical Campus-Coimbatore, Kumaran Kottam Campus,  Kannampalayam, Sulur, Coimbatore District 641 402",Coimbatore,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,138.5,102.5,81668,133580
2776,"R V S Technical Campus-Coimbatore, Kumaran Kottam Campus,  Kannampalayam, Sulur, Coimbatore District 641 402",Coimbatore,CS,COMPUTER SCIENCE AND ENGINEERING,145.5,108,71302,126569
3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",Tiruchirappalli,CS,COMPUTER SCIENCE AND ENGINEERING,183,175,16560,27735
3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",Tiruchirappalli,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170.5,155.5,34277,56528
3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",Tiruchirappalli,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,149,112.5,66418,120927
3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",Tiruchirappalli,IT,INFORMATION TECHNOLOGY,176.5,165.5,25089,41670
3016,"University College of Engineering, Ariyalur, Kathankudikadu Village, Thelur Post, Ariyalur District 621704",Ariyalur,CS,COMPUTER SCIENCE AND ENGINEERING,155,139,57535,80906
3016,"University College of Engineering, Ariyalur, Kathankudikadu Village, Thelur Post, Ariyalur District 621704",Ariyalur,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,127,92.5,99618,144760
3016,"University College of Engineering, Ariyalur, Kathankudikadu Village, Thelur Post, Ariyalur District 621704",Ariyalur,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,81,,154941,
3018,"University College of Engineering, Thirukkuvalai, Nagappattinam District 610204",Nagappattinam,CS,COMPUTER SCIENCE AND ENGINEERING,143.5,128.5,74154,97042
3018,"University College of Engineering, Thirukkuvalai, Nagappattinam District 610204",Nagappattinam,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,111.5,89.5,122372,147709
3018,"University College of Engineering, Thirukkuvalai, Nagappattinam District 610204",Nagappattinam,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,90.5,,146421,
3019,"University College of Engineering, Panruti, Chennai-Kumbakonam Highway, Panikkankuppam, Panruti, Cuddalore District 607106",Cuddalore,CS,COMPUTER SCIENCE AND ENGINEERING,163,142.5,45533,75547
3019,"University College of Engineering, Panruti, Chennai-Kumbakonam Highway, Panikkankuppam, Panruti, Cuddalore District 607106",Cuddalore,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,140,128,79704,98080
3019,"University College of Engineering, Panruti, Chennai-Kumbakonam Highway, Panikkankuppam, Panruti, Cuddalore District 607106",Cuddalore,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,121.5,83,107888,153485
3021,"University College of Engineering, Pattukkottai, ECR Road, Rajamadam, Pattukkottai Taluk, Thanjavur District 614701",Thanjavur,CS,COMPUTER SCIENCE AND ENGINEERING,156,136.135,56069,85345
3021,"University College of Engineering, Pattukkottai, ECR Road, Rajamadam, Pattukkottai Taluk, Thanjavur District 614701",Thanjavur,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,129,97.5,96352,139492
3021,"University College of Engineering, Pattukkottai, ECR Road, Rajamadam, Pattukkottai Taluk, Thanjavur District 614701",Thanjavur,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,81,,154878,
3403,"Mahalakshmi Engineering College, Trichy-Salem Highways, (Near No.1 Tollgate), Melpathu, Siruganbur Post, Tiruchirappalli District 621213",Tiruchirappalli,CS,COMPUTER SCIENCE AND ENGINEERING,84,,152644,
3403,"Mahalakshmi Engineering College, Trichy-Salem Highways, (Near No.1 Tollgate), Melpathu, Siruganbur Post, Tiruchirappalli District 621213",Tiruchirappalli,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,103.5,,132372,
3410,"Krishnasamy College of Engineering and Technology, S Kumarapuram, Cuddalore District 607109",Cuddalore,CS,COMPUTER SCIENCE AND ENGINEERING,141,132.5,77903,91108
3410,"Krishnasamy College of Engineering and Technology, S Kumarapuram, Cuddalore District 607109",Cuddalore,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,125,105,102172,130877
3410,"Krishnasamy College of Engineering and Technology, S Kumarapuram, Cuddalore District 607109",Cuddalore,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,104,85,131853,151805
3425,"C K College of Engineering and Technology, Chellangkuppam, Cuddalore District 607003",Cuddalore,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,163.5,125.5,44271,101898
3425,"C K College of Engineering and Technology, Chellangkuppam, Cuddalore District 607003",Cuddalore,CS,COMPUTER SCIENCE AND ENGINEERING,164.5,147.5,42777,68028
3425,"C K College of Engineering and Technology, Chellangkuppam, Cuddalore District 607003",Cuddalore,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,139.5,131,80788,93309
3425,"C K College of Engineering and Technology, Chellangkuppam, Cuddalore District 607003",Cuddalore,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,124.5,99,103382,137646
3454,"Sri Ramakrishna College of Engineering, Sri Saradha Nagar, NH-45, Perambalur District  621113",Perambalur,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,139,125.5,80884,101660
3454,"Sri Ramakrishna College of Engineering, Sri Saradha Nagar, NH-45, Perambalur District  621113",Perambalur,CS,COMPUTER SCIENCE AND ENGINEERING,155,133.5,57528,89720
3456,"K S K College of Engineering and Technology, Thanjavur Main Road, Darasuram, Kumbakonam, Thanjavur District 612702",Thanjavur,CS,COMPUTER SCIENCE AND ENGINEERING,113.5,89.5,119336,147418
3456,"K S K College of Engineering and Technology, Thanjavur Main Road, Darasuram, Kumbakonam, Thanjavur District 612702",Thanjavur,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,98.5,80.5,138222,155405
3456,"K S K College of Engineering and Technology, Thanjavur Main Road, Darasuram, Kumbakonam, Thanjavur District 612702",Thanjavur,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,80,,156056,
3460,"Surya College of Engineering, Konalai, Tiruchirappalli District 621132",Tiruchirappalli,CS,COMPUTER SCIENCE AND ENGINEERING,80,,156051,
3460,"Surya College of Engineering, Konalai, Tiruchirappalli District 621132",Tiruchirappalli,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,83,,153264,
3461,"Arifa Institute of Technology(Formly Haji sheik Ismail Engineering College), Esanoor, Keelaiyur Post, Thirukkuvalai Taluk, Nagapattinam District 611103",Nagapattinam,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,80,,155808,
3461,"Arifa Institute of Technology(Formly Haji sheik Ismail Engineering College), Esanoor, Keelaiyur Post, Thirukkuvalai Taluk, Nagapattinam District 611103",Nagapattinam,CS,COMPUTER SCIENCE AND ENGINEERING,108.5,81,126406,154758
3461,"Arifa Institute of Technology(Formly Haji sheik Ismail Engineering College), Esanoor, Keelaiyur Post, Thirukkuvalai Taluk, Nagapattinam District 611103",Nagapattinam,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,94.5,85.5,142379,151560
3461,"Arifa Institute of Technology(Formly Haji sheik Ismail Engineering College), Esanoor, Keelaiyur Post, Thirukkuvalai Taluk, Nagapattinam District 611103",Nagapattinam,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,80,,155903,
3462,"Ariyalur Engineering College, NH-227, Trichy-Chithambaram NH, Karuppur-Senapathy Post, Ariyalur District 621707",Ariyalur,CS,COMPUTER SCIENCE AND ENGINEERING,103,85,133311,152032
3462,"Ariyalur Engineering College, NH-227, Trichy-Chithambaram NH, Karuppur-Senapathy Post, Ariyalur District 621707",Ariyalur,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,91,,146297,
3462,"Ariyalur Engineering College, NH-227, Trichy-Chithambaram NH, Karuppur-Senapathy Post, Ariyalur District 621707",Ariyalur,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,93,,144319,
3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",Thanjavur,CS,COMPUTER SCIENCE AND ENGINEERING,178,168,23335,37808
3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",Thanjavur,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,168.5,161,36915,48506
3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",Thanjavur,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,148.5,115,66638,117037
3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",Tiruchirappalli,CS,COMPUTER SCIENCE AND ENGINEERING,182.095,174.5,17641,28038
3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",Tiruchirappalli,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,175,159.5,27561,50720
3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",Tiruchirappalli,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,164,134.5,43498,88378
3466,"Nelliandavar Institute of Technology, Nerunjikorai Village, Pudhupalayam, Ariyalur Taluk, Ariyalur District 621704",Ariyalur,CS,COMPUTER SCIENCE AND ENGINEERING,108,83,126965,153347
3466,"Nelliandavar Institute of Technology, Nerunjikorai Village, Pudhupalayam, Ariyalur Taluk, Ariyalur District 621704",Ariyalur,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,80,,155512,
3466,"Nelliandavar Institute of Technology, Nerunjikorai Village, Pudhupalayam, Ariyalur Taluk, Ariyalur District 621704",Ariyalur,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,102,,134533,
3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",Tiruchirappalli,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,160.5,134.5,48964,87870
3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",Tiruchirappalli,CS,COMPUTER SCIENCE AND ENGINEERING,164,144,44040,73740
3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",Tiruchirappalli,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,152,131,61987,93819
3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",Tiruchirappalli,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,133,117.5,90663,113688
3760,"Sir Issac Newton College of Engineering and Technology, Anthanapeetai Post, Papakoil, Nagappattinam District 611102",Nagappattinam,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,118.5,91.5,112101,145705
3760,"Sir Issac Newton College of Engineering and Technology, Anthanapeetai Post, Papakoil, Nagappattinam District 611102",Nagappattinam,CS,COMPUTER SCIENCE AND ENGINEERING,123.5,87.5,104508,149623
3760,"Sir Issac Newton College of Engineering and Technology, Anthanapeetai Post, Papakoil, Nagappattinam District 611102",Nagappattinam,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,108,94,126729,142958
3766,"Star Lion College of Engineering and Technology, Manankorai Main Road, Manankorai Village, Thanjavur District 614206",Thanjavur,CS,COMPUTER SCIENCE AND ENGINEERING,90,,146960,
3782,"OASYS Institute of Technology , Pulivalam Village, Musiri Taluk, Tiruchirappalli District 621006",Tiruchirappalli,CS,COMPUTER SCIENCE AND ENGINEERING,120.5,82,109464,154251
3782,"OASYS Institute of Technology , Pulivalam Village, Musiri Taluk, Tiruchirappalli District 621006",Tiruchirappalli,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,84.5,,152299,
3782,"OASYS Institute of Technology , Pulivalam Village, Musiri Taluk, Tiruchirappalli District 621006",Tiruchirappalli,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,103.5,80.5,132444,155407
3786,"M.A.M. School of Engineering, Siruganur, Tiruchirappalli District 621105",Tiruchirappalli,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,135,119,87437,111627
3786,"M.A.M. School of Engineering, Siruganur, Tiruchirappalli District 621105",Tiruchirappalli,CS,COMPUTER SCIENCE AND ENGINEERING,132.5,81.5,90751,154496
3786,"M.A.M. School of Engineering, Siruganur, Tiruchirappalli District 621105",Tiruchirappalli,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,111,90.5,122644,146500
3786,"M.A.M. School of Engineering, Siruganur, Tiruchirappalli District 621105",Tiruchirappalli,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,80.5,,155315,
3795,"SRM TRP Engineering College, Irungalur, Manachanallur Taluk, Tiruchirappalli District 621105",Tiruchirappalli,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,164.5,135,43219,87399
3795,"SRM TRP Engineering College, Irungalur, Manachanallur Taluk, Tiruchirappalli District 621105",Tiruchirappalli,CS,COMPUTER SCIENCE AND ENGINEERING,164.5,133,43298,90384
3795,"SRM TRP Engineering College, Irungalur, Manachanallur Taluk, Tiruchirappalli District 621105",Tiruchirappalli,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,149.5,133,65285,90615
3795,"SRM TRP Engineering College, Irungalur, Manachanallur Taluk, Tiruchirappalli District 621105",Tiruchirappalli,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,131.5,109.5,92324,125012
3801,"A V C College of Engineering, Mannampandal Post, MayiladuthuraiDistrict 609305",MayiladuthuraiDistrict,CS,COMPUTER SCIENCE AND ENGINEERING,169,161.5,36499,47685
3801,"A V C College of Engineering, Mannampandal Post, MayiladuthuraiDistrict 609305",MayiladuthuraiDistrict,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,150,135,64799,87025
3801,"A V C College of Engineering, Mannampandal Post, MayiladuthuraiDistrict 609305",MayiladuthuraiDistrict,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,121,99.5,108597,137217
3801,"A V C College of Engineering, Mannampandal Post, MayiladuthuraiDistrict 609305",MayiladuthuraiDistrict,IT,INFORMATION TECHNOLOGY,164,148.5,43620,67116
3803,"Anjalai Ammal Mahalingam Engineering College, Kovilvenni, Thiruvarur District 614403",Thiruvarur,CS,COMPUTER SCIENCE AND ENGINEERING,167,126.5,39247,100228
3803,"Anjalai Ammal Mahalingam Engineering College, Kovilvenni, Thiruvarur District 614403",Thiruvarur,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,147,113,69028,120282
3803,"Anjalai Ammal Mahalingam Engineering College, Kovilvenni, Thiruvarur District 614403",Thiruvarur,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,121.5,102.5,107863,133915
3803,"Anjalai Ammal Mahalingam Engineering College, Kovilvenni, Thiruvarur District 614403",Thiruvarur,IT,INFORMATION TECHNOLOGY,156.5,90.5,54919,146570
3804,"Arasu Engineering  College, Chennai Main Road, Kumbakonam, Thanjavur District 612501",Thanjavur,CS,COMPUTER SCIENCE AND ENGINEERING,151.5,126,62611,101214
3804,"Arasu Engineering  College, Chennai Main Road, Kumbakonam, Thanjavur District 612501",Thanjavur,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,114,91,118709,146140
3804,"Arasu Engineering  College, Chennai Main Road, Kumbakonam, Thanjavur District 612501",Thanjavur,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,90.5,80,146597,156084
3805,"Dhanalakshmi Srinivasan  Engineering College (Autonomous), Thuraiyur Road, Perambalur District 621212",Perambalur,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,145,128,72129,97964
3805,"Dhanalakshmi Srinivasan  Engineering College (Autonomous), Thuraiyur Road, Perambalur District 621212",Perambalur,CS,COMPUTER SCIENCE AND ENGINEERING,168.79,131.5,36670,92384
3805,"Dhanalakshmi Srinivasan  Engineering College (Autonomous), Thuraiyur Road, Perambalur District 621212",Perambalur,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,152.5,132.5,60838,91372
3805,"Dhanalakshmi Srinivasan  Engineering College (Autonomous), Thuraiyur Road, Perambalur District 621212",Perambalur,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,119,85,111341,151949
3805,"Dhanalakshmi Srinivasan  Engineering College (Autonomous), Thuraiyur Road, Perambalur District 621212",Perambalur,IT,INFORMATION TECHNOLOGY,161.5,131.5,47411,92907
3805,"Dhanalakshmi Srinivasan  Engineering College (Autonomous), Thuraiyur Road, Perambalur District 621212",Perambalur,RM,ROBOTICS AND AUTOMATION,87.5,,149593,
3806,"E G S Pillay  Engineering College (Autonomous), Nagapattinam District 611002",Nagapattinam,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,165,127.5,42116,98575
3806,"E G S Pillay  Engineering College (Autonomous), Nagapattinam District 611002",Nagapattinam,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,131,119,93747,111461
3806,"E G S Pillay  Engineering College (Autonomous), Nagapattinam District 611002",Nagapattinam,CS,COMPUTER SCIENCE AND ENGINEERING,154.5,141,57662,78238
3806,"E G S Pillay  Engineering College (Autonomous), Nagapattinam District 611002",Nagapattinam,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,133.5,116.5,89175,115286
3806,"E G S Pillay  Engineering College (Autonomous), Nagapattinam District 611002",Nagapattinam,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,117,96,114176,140783
3806,"E G S Pillay  Engineering College (Autonomous), Nagapattinam District 611002",Nagapattinam,IT,INFORMATION TECHNOLOGY,166.5,150,40365,64538
3807,"J J College of Engineering and Technology, Poolankulathupatti Post, Thiruchirappalli District 620009",Thiruchirappalli,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,142,115.5,76295,116771
3807,"J J College of Engineering and Technology, Poolankulathupatti Post, Thiruchirappalli District 620009",Thiruchirappalli,CS,COMPUTER SCIENCE AND ENGINEERING,148,126,67329,100819
3807,"J J College of Engineering and Technology, Poolankulathupatti Post, Thiruchirappalli District 620009",Thiruchirappalli,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,132.5,97,91054,139838
3807,"J J College of Engineering and Technology, Poolankulathupatti Post, Thiruchirappalli District 620009",Thiruchirappalli,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,117,97,114118,139819
3807,"J J College of Engineering and Technology, Poolankulathupatti Post, Thiruchirappalli District 620009",Thiruchirappalli,IT,INFORMATION TECHNOLOGY,144,125.5,73326,101687
3807,"J J College of Engineering and Technology, Poolankulathupatti Post, Thiruchirappalli District 620009",Thiruchirappalli,SC,Computer Science and Engineering (Cyber Security),139,103,81628,133255
3809,"Kurinji College of Engineering and Technology, Manapparai, Tiruchirappalli District 621307",Tiruchirappalli,CS,COMPUTER SCIENCE AND ENGINEERING,84.5,,152119,
